review	aspect	sentiment
kami mengunjungi uluwatu minggu terakhir, tempat ini menakjubkan menghadap laut dengan dinding yang beroperasi di sepanjang tebing. masalah terbesar adalah kera, mereka sangat agresif dan mengambil kacamata anda/teropongmu dari wajah anda. salah satu monyet menarik teropongku dan memanjat tembok ke dalam semak-semak, ini adalah saya tidak pernah memiliki kebutuhan khusus. panduan untunglaji memanjat dinding dan menawarkan makanan sehingga ia bisa mengambil mengejekkan teropongku. saya akan memperingatkan semua orang untuk mengenakan kacamata anda di dalam saku anda dan menjaga mata anda monyet. aku tidak akan pergi kembali ke sana lagi! [SEP] lensa tipis untuk mata guna menormalkan dan mempertajam penglihatan (ada yang berangka dan ada yang tidak) [SEP] sepasang kaca yang berangka, berfungsi sebagai pelindung lensa mata [SEP] pandangan seseorang terhadap suatu hal yang ditinjau dari sudut (segi) tertentu	kacamata	0
kami mengunjungi uluwatu minggu terakhir, tempat ini menakjubkan menghadap laut dengan dinding yang beroperasi di sepanjang tebing. masalah terbesar adalah kera, mereka sangat agresif dan mengambil kacamata anda/teropongmu dari wajah anda. salah satu monyet menarik teropongku dan memanjat tembok ke dalam semak-semak, ini adalah saya tidak pernah memiliki kebutuhan khusus. panduan untunglaji memanjat dinding dan menawarkan makanan sehingga ia bisa mengambil mengejekkan teropongku. saya akan memperingatkan semua orang untuk mengenakan kacamata anda di dalam saku anda dan menjaga mata anda monyet. aku tidak akan pergi kembali ke sana lagi!	ke sana	-1
"tirta empul merupakan salah satu pura dengan tempat ""pengelukatan"" (pembersihan diri / purification bath) terbaik dan favorit kami di bali. penyucian diri melalui mandi di bawah guyuran air pancuran kemudian melakukan persembahyangan di pura tirta empul memberikan ketenangan jiwa setelahnya."	tirta empul	1
"tirta empul merupakan salah satu pura dengan tempat ""pengelukatan"" (pembersihan diri / purification bath) terbaik dan favorit kami di bali. penyucian diri melalui mandi di bawah guyuran air pancuran kemudian melakukan persembahyangan di pura tirta empul memberikan ketenangan jiwa setelahnya."	guyuran air pancuran	0
"tirta empul merupakan salah satu pura dengan tempat ""pengelukatan"" (pembersihan diri / purification bath) terbaik dan favorit kami di bali. penyucian diri melalui mandi di bawah guyuran air pancuran kemudian melakukan persembahyangan di pura tirta empul memberikan ketenangan jiwa setelahnya. [SEP] pundi-pundi dari kain (tempat uang) [SEP] bursa [SEP] dana (uang yang disediakan untuk suatu maksud) [SEP] kota [SEP] tempat beribadat (bersembahyang) umat Hindu [SEP] istana"	pura	0
"tirta empul merupakan salah satu pura dengan tempat ""pengelukatan"" (pembersihan diri / purification bath) terbaik dan favorit kami di bali. penyucian diri melalui mandi di bawah guyuran air pancuran kemudian melakukan persembahyangan di pura tirta empul memberikan ketenangan jiwa setelahnya."	pura tirta empul	1
kami baru-baru ini ke bali, dan menemukan bahwa ini adalah puncak dari perjalanan. akan sangat merekomendasikan tingkattertinggi menyelusur merupakan terbaik di sana serta dapat memberikan mengetawai untuk keluarga. ada slide untuk segala usia dan sungai malas yang besar bagi orang tua untuk bersantai. [SEP] menggelincir [SEP] tumbuh merata dengan tanah tanpa membentuk perakaran pada buku-bukunya (tentang tumbuhan)	menyelusur	1
kami baru-baru ini ke bali, dan menemukan bahwa ini adalah puncak dari perjalanan. akan sangat merekomendasikan tingkattertinggi menyelusur merupakan terbaik di sana serta dapat memberikan mengetawai untuk keluarga. ada slide untuk segala usia dan sungai malas yang besar bagi orang tua untuk bersantai.	slide	0
kami baru-baru ini ke bali, dan menemukan bahwa ini adalah puncak dari perjalanan. akan sangat merekomendasikan tingkattertinggi menyelusur merupakan terbaik di sana serta dapat memberikan mengetawai untuk keluarga. ada slide untuk segala usia dan sungai malas yang besar bagi orang tua untuk bersantai.	sungai malas	0
bagi tourer harus datang nih. salah satu destinasi yang sangat indah di bali. selain pemanadangannya yang sangat indah anda juga bisa menikmati hidangan yang terdapat di restaurant sekitaran sini. [SEP] tempat tujuan	destinasi	1
bagi tourer harus datang nih. salah satu destinasi yang sangat indah di bali. selain pemanadangannya yang sangat indah anda juga bisa menikmati hidangan yang terdapat di restaurant sekitaran sini.	pemanadangan	1
bagi tourer harus datang nih. salah satu destinasi yang sangat indah di bali. selain pemanadangannya yang sangat indah anda juga bisa menikmati hidangan yang terdapat di restaurant sekitaran sini. [SEP] sesuatu yang dihidangkan (makanan, minuman, dan sebagainya) [SEP] sesuatu yang diperlihatkan (diperdengarkan dan sebagainya)	hidangan	1
bagi tourer harus datang nih. salah satu destinasi yang sangat indah di bali. selain pemanadangannya yang sangat indah anda juga bisa menikmati hidangan yang terdapat di restaurant sekitaran sini.	restaurant	0
tempat  ini sangat  cantik sekali.. dengan memberikan  pemandangan  yang indah dan menyejukan mata...dan sangat  luas.. nyaman.. [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
tempat  ini sangat  cantik sekali.. dengan memberikan  pemandangan  yang indah dan menyejukan mata...dan sangat  luas.. nyaman.. [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
monkey forest merupakan tempat yang indah untuk dikunjungi! ada banyak keindahan alam di mana-mana dan banyak monyet! ! saya sedikit takut dengan monyet jadi saya tidak membeli pisang untuk mereka. saya melihat banyak orang memberi makan mereka. orang yang meminta saya untuk mengambil gambar dengan dia dan dia mulai berjalan menuruni tangga monyet mendesis, dan menerjang ke arah dia! itu cukup untuk saya! ! kami melihat banyak monyet dan bayi juga! ini adalah tempat yang bagus untuk mengunjungi, hanya akan menyadari apa yang terjadi di sekitar anda! !	monkey forest	1
monkey forest merupakan tempat yang indah untuk dikunjungi! ada banyak keindahan alam di mana-mana dan banyak monyet! ! saya sedikit takut dengan monyet jadi saya tidak membeli pisang untuk mereka. saya melihat banyak orang memberi makan mereka. orang yang meminta saya untuk mengambil gambar dengan dia dan dia mulai berjalan menuruni tangga monyet mendesis, dan menerjang ke arah dia! itu cukup untuk saya! ! kami melihat banyak monyet dan bayi juga! ini adalah tempat yang bagus untuk mengunjungi, hanya akan menyadari apa yang terjadi di sekitar anda! ! [SEP] primata yang memiliki ekor, ukuran lengan sama atau lebih pendek daripada ukuran kaki, berjalan dengan menggunakan kedua lengan dan kakinya	monyet	-1
monkey forest merupakan tempat yang indah untuk dikunjungi! ada banyak keindahan alam di mana-mana dan banyak monyet! ! saya sedikit takut dengan monyet jadi saya tidak membeli pisang untuk mereka. saya melihat banyak orang memberi makan mereka. orang yang meminta saya untuk mengambil gambar dengan dia dan dia mulai berjalan menuruni tangga monyet mendesis, dan menerjang ke arah dia! itu cukup untuk saya! ! kami melihat banyak monyet dan bayi juga! ini adalah tempat yang bagus untuk mengunjungi, hanya akan menyadari apa yang terjadi di sekitar anda! ! [SEP] primata yang memiliki ekor, ukuran lengan sama atau lebih pendek daripada ukuran kaki, berjalan dengan menggunakan kedua lengan dan kakinya	monyet	-1
aku bisa di sini dalam detak jantung. suka pantai. tempat favorit saya adalah westin di nusa dua. restoran yang sangat baik. banyak hal yang bisa dilakukan.	westin	1
aku bisa di sini dalam detak jantung. suka pantai. tempat favorit saya adalah westin di nusa dua. restoran yang sangat baik. banyak hal yang bisa dilakukan. [SEP] rumah makan	restoran	1
apa pengalaman yang keren! panduan kami membuat kami aman di sepanjang waktu dan menunjukkan kepada kita dengan cara yang benar untuk bertindak dalam jumlah besar. itu adalah pengalaman yang luar biasa indah, dan saya akan melakukannya lagi dan lagi! [SEP] penunjuk jalan [SEP] (buku) petunjuk [SEP] wisaya	panduan	1
apa pengalaman yang keren! panduan kami membuat kami aman di sepanjang waktu dan menunjukkan kepada kita dengan cara yang benar untuk bertindak dalam jumlah besar. itu adalah pengalaman yang luar biasa indah, dan saya akan melakukannya lagi dan lagi! [SEP] yang pernah dialami (dirasai, dijalani, ditanggung, dan sebagainya)	pengalaman	1
aku baik-baik dengan hewan di hutan monyet, tetapi tidak tempat yang luar biasa untuk mengunjungi setelah semua, dapat memperlakukannya sebagai jenis aktivitas yang berbeda untuk melakukan/tempat untuk melihat jika salah satu telah pergi ke terlalu banyak atau terlalu banyak pantai untuk berselancar/berjemur. mungkin aku tidak menemukan yang mengesankan sebagai 'cos juga kami terkejut oleh satu mengejekkan memegang kakinya dari belakang saat kami terlalu fokus pada waktu dan dia menjerit selfie di samping saya, tapi aku tidak bisa untuk menenangkan dia cukup lama karena aku terlalu terpana dengan teriakan, lalu dari cos ini memberi bersabung...	hutan monyet	1
aku baik-baik dengan hewan di hutan monyet, tetapi tidak tempat yang luar biasa untuk mengunjungi setelah semua, dapat memperlakukannya sebagai jenis aktivitas yang berbeda untuk melakukan/tempat untuk melihat jika salah satu telah pergi ke terlalu banyak atau terlalu banyak pantai untuk berselancar/berjemur. mungkin aku tidak menemukan yang mengesankan sebagai 'cos juga kami terkejut oleh satu mengejekkan memegang kakinya dari belakang saat kami terlalu fokus pada waktu dan dia menjerit selfie di samping saya, tapi aku tidak bisa untuk menenangkan dia cukup lama karena aku terlalu terpana dengan teriakan, lalu dari cos ini memberi bersabung... [SEP] tepi laut [SEP] perbatasan daratan dengan laut atau massa air yang lain dan bagian yang dapat pengaruh dari air tersebut [SEP] daerah pasang surut di pantai antara pasang tertinggi dan surut terendah [SEP] landai	pantai	0
aku baik-baik dengan hewan di hutan monyet, tetapi tidak tempat yang luar biasa untuk mengunjungi setelah semua, dapat memperlakukannya sebagai jenis aktivitas yang berbeda untuk melakukan/tempat untuk melihat jika salah satu telah pergi ke terlalu banyak atau terlalu banyak pantai untuk berselancar/berjemur. mungkin aku tidak menemukan yang mengesankan sebagai 'cos juga kami terkejut oleh satu mengejekkan memegang kakinya dari belakang saat kami terlalu fokus pada waktu dan dia menjerit selfie di samping saya, tapi aku tidak bisa untuk menenangkan dia cukup lama karena aku terlalu terpana dengan teriakan, lalu dari cos ini memberi bersabung...	mengejekkan	-1
pura tanah lot merupakan objek wisata salah satu untuk melihat sunset terbaik. pura ini memiliki tempat parkir dan fasilitas penunjang yang lengkap.	pura tanah	1
pura tanah lot merupakan objek wisata salah satu untuk melihat sunset terbaik. pura ini memiliki tempat parkir dan fasilitas penunjang yang lengkap.	sunset	1
pura tanah lot merupakan objek wisata salah satu untuk melihat sunset terbaik. pura ini memiliki tempat parkir dan fasilitas penunjang yang lengkap. [SEP] tempat atau bangunan yang disediakan sebagai perparkiran	tempat parkir	1
pura tanah lot merupakan objek wisata salah satu untuk melihat sunset terbaik. pura ini memiliki tempat parkir dan fasilitas penunjang yang lengkap.	fasilitas penunjang	1
the best zoo in bali! suka banget kesini, binatangnya gemukâ€ terawat, bersih liatnya juga happy. the best naik gajah nya unik banget jalan melewati danau kecil tapi kita ga basah sama sekali. anak bahagia banget! new experiences ! ada atraksi juga, feedings the animals, kasi makan singa dari jarak deket. aduh the best banget ! iâ€™ll come back soon ! love it here!	zoo	1
the best zoo in bali! suka banget kesini, binatangnya gemukâ€ terawat, bersih liatnya juga happy. the best naik gajah nya unik banget jalan melewati danau kecil tapi kita ga basah sama sekali. anak bahagia banget! new experiences ! ada atraksi juga, feedings the animals, kasi makan singa dari jarak deket. aduh the best banget ! iâ€™ll come back soon ! love it here! [SEP] makhluk bernyawa yang mampu bergerak (berpindah tempat) dan mampu bereaksi terhadap rangsangan, tetapi tidak berakal budi (seperti anjing, kerbau, semut)	binatang	1
the best zoo in bali! suka banget kesini, binatangnya gemukâ€ terawat, bersih liatnya juga happy. the best naik gajah nya unik banget jalan melewati danau kecil tapi kita ga basah sama sekali. anak bahagia banget! new experiences ! ada atraksi juga, feedings the animals, kasi makan singa dari jarak deket. aduh the best banget ! iâ€™ll come back soon ! love it here! [SEP] sesuatu yang menarik perhatian [SEP] pertunjukan	atraksi	1
the best zoo in bali! suka banget kesini, binatangnya gemukâ€ terawat, bersih liatnya juga happy. the best naik gajah nya unik banget jalan melewati danau kecil tapi kita ga basah sama sekali. anak bahagia banget! new experiences ! ada atraksi juga, feedings the animals, kasi makan singa dari jarak deket. aduh the best banget ! iâ€™ll come back soon ! love it here!	feedings the animals	1
matahari terbenam adalah yang terbaik untuk dilihat saat matahari akan tepat di belakang tempel. sehingga anda dapat melihat dengan matahari sebagai latar belakang tample. sempurna [SEP] matahari masuk	matahari terbenam	1
kami melaju oleh di jalan dari ubud ke padang bai (nominal biaya masuk) dan hujan sehingga tidak melakukan trekking, bersepeda atau mata air panas. menikmati makan siang di restoran yang menghadap ke gunung, yang indah. lain kali, saya pasti akan mencoba untuk dana lebih banyak waktu untuk perjalanan atau saat matahari terbit kunjungan ke mata air panas. [SEP] rumah makan	restoran	1
kami melaju oleh di jalan dari ubud ke padang bai (nominal biaya masuk) dan hujan sehingga tidak melakukan trekking, bersepeda atau mata air panas. menikmati makan siang di restoran yang menghadap ke gunung, yang indah. lain kali, saya pasti akan mencoba untuk dana lebih banyak waktu untuk perjalanan atau saat matahari terbit kunjungan ke mata air panas.	ubud	0
kami melaju oleh di jalan dari ubud ke padang bai (nominal biaya masuk) dan hujan sehingga tidak melakukan trekking, bersepeda atau mata air panas. menikmati makan siang di restoran yang menghadap ke gunung, yang indah. lain kali, saya pasti akan mencoba untuk dana lebih banyak waktu untuk perjalanan atau saat matahari terbit kunjungan ke mata air panas.	padang bai	0
wahana air yang sangat menyenangkan di kawasan kuta. mantap untuk acara fun day bersama anak-anak dan keluarga. wahananya sangat banyak dan penuh tantangan.	wahana air	1
wahana air yang sangat menyenangkan di kawasan kuta. mantap untuk acara fun day bersama anak-anak dan keluarga. wahananya sangat banyak dan penuh tantangan. [SEP] kendaraan [SEP] alat atau sarana untuk mencapai suatu tujuan [SEP] tafsir mimpi [SEP] anak yang terlahir di tengah perjamuan atau perhelatan	wahana	1
harus mengambil anak-anak di bali yang menyenangkan. sedikit lebih mahal daripada wisata lainnya di bali namun jelas sepadan. [SEP] bepergian bersama-sama (untuk memperluas pengetahuan, bersenang-senang, dan sebagainya) [SEP] piknik [SEP] aktivitas untuk bersenang-senang, memperluas pengetahuan, dan sebagainya, dilakukan dgn bepergian ke tempat tertentu, biasanya dgn bersama-sama	wisata	0
