review	aspect	sentiment
kami mengunjungi pura minggu terakhir, tempat ini menakjubkan menghadap laut dengan dinding yang beroperasi di sepanjang tebing. masalah terbesar adalah kera, mereka sangat agresif dan mengambil kacamata anda/teropongmu dari wajah anda. salah satu monyet menarik teropong dan memanjat tembok ke dalam semak-semak, ini adalah saya tidak pernah memiliki kebutuhan khusus. panduan untunglaji memanjat dinding dan menawarkan makanan sehingga ia bisa mengambil monyet teropong  saya akan memperingatkan semua orang untuk mengenakan kacamata anda di dalam saku anda dan menjaga mata anda monyet. aku tidak akan pergi kembali sana lagi! [SEP] perkakas atau alat tenun kain-kain kecil dan halus, seperti pita atau kaus lampu [SEP] primata yang tidak memiliki ekor, lengan lebih panjang daripada kaki, biasanya berjalan menggunakan kedua kakinya, bervolume otak lebih besar daripada primata lainnya	kera	-1
kami mengunjungi pura minggu terakhir, tempat ini menakjubkan menghadap laut dengan dinding yang beroperasi di sepanjang tebing. masalah terbesar adalah kera, mereka sangat agresif dan mengambil kacamata anda/teropongmu dari wajah anda. salah satu monyet menarik teropong dan memanjat tembok ke dalam semak-semak, ini adalah saya tidak pernah memiliki kebutuhan khusus. panduan untunglaji memanjat dinding dan menawarkan makanan sehingga ia bisa mengambil monyet teropong  saya akan memperingatkan semua orang untuk mengenakan kacamata anda di dalam saku anda dan menjaga mata anda monyet. aku tidak akan pergi kembali sana lagi! [SEP] primata yang memiliki ekor, ukuran lengan sama atau lebih pendek daripada ukuran kaki, berjalan dengan menggunakan kedua lengan dan kakinya	monyet	-1
kami mengunjungi pura minggu terakhir, tempat ini menakjubkan menghadap laut dengan dinding yang beroperasi di sepanjang tebing. masalah terbesar adalah kera, mereka sangat agresif dan mengambil kacamata anda/teropongmu dari wajah anda. salah satu monyet menarik teropong dan memanjat tembok ke dalam semak-semak, ini adalah saya tidak pernah memiliki kebutuhan khusus. panduan untunglaji memanjat dinding dan menawarkan makanan sehingga ia bisa mengambil monyet teropong  saya akan memperingatkan semua orang untuk mengenakan kacamata anda di dalam saku anda dan menjaga mata anda monyet. aku tidak akan pergi kembali sana lagi! [SEP] penunjuk jalan [SEP] (buku) petunjuk [SEP] wisaya	panduan	0
kami mengunjungi pura minggu terakhir, tempat ini menakjubkan menghadap laut dengan dinding yang beroperasi di sepanjang tebing. masalah terbesar adalah kera, mereka sangat agresif dan mengambil kacamata anda/teropongmu dari wajah anda. salah satu monyet menarik teropong dan memanjat tembok ke dalam semak-semak, ini adalah saya tidak pernah memiliki kebutuhan khusus. panduan untunglaji memanjat dinding dan menawarkan makanan sehingga ia bisa mengambil monyet teropong  saya akan memperingatkan semua orang untuk mengenakan kacamata anda di dalam saku anda dan menjaga mata anda monyet. aku tidak akan pergi kembali sana lagi! [SEP] lensa tipis untuk mata guna menormalkan dan mempertajam penglihatan (ada yang berangka dan ada yang tidak) [SEP] sepasang kaca yang berangka, berfungsi sebagai pelindung lensa mata [SEP] pandangan seseorang terhadap suatu hal yang ditinjau dari sudut (segi) tertentu	kacamata	0
kami mengunjungi pura minggu terakhir, tempat ini menakjubkan menghadap laut dengan dinding yang beroperasi di sepanjang tebing. masalah terbesar adalah kera, mereka sangat agresif dan mengambil kacamata anda/teropongmu dari wajah anda. salah satu monyet menarik teropong dan memanjat tembok ke dalam semak-semak, ini adalah saya tidak pernah memiliki kebutuhan khusus. panduan untunglaji memanjat dinding dan menawarkan makanan sehingga ia bisa mengambil monyet teropong  saya akan memperingatkan semua orang untuk mengenakan kacamata anda di dalam saku anda dan menjaga mata anda monyet. aku tidak akan pergi kembali sana lagi! [SEP] penunjuk tempat yang jauh (atau dianggap jauh) dari pembicara [SEP] dia [SEP] → angsana	sana	-1
tirta empul merupakan salah satu pura dengan tempat "pengelukatan" (pembersihan diri / purification bath) terbaik dan favorit kami di bali. penyucian diri melalui mandi di bawah pancuran kemudian melakukan persembahyangan di pura memberikan ketenangan jiwa setelahnya. [SEP] pundi-pundi dari kain (tempat uang) [SEP] bursa [SEP] dana (uang yang disediakan untuk suatu maksud) [SEP] kota [SEP] tempat beribadat (bersembahyang) umat Hindu [SEP] istana	pura	1
tirta empul merupakan salah satu pura dengan tempat "pengelukatan" (pembersihan diri / purification bath) terbaik dan favorit kami di bali. penyucian diri melalui mandi di bawah pancuran kemudian melakukan persembahyangan di pura memberikan ketenangan jiwa setelahnya. [SEP] air yang memancur [SEP] saluran pemancur [SEP] tempat air memancur	pancuran	0
tirta empul merupakan salah satu pura dengan tempat "pengelukatan" (pembersihan diri / purification bath) terbaik dan favorit kami di bali. penyucian diri melalui mandi di bawah pancuran kemudian melakukan persembahyangan di pura memberikan ketenangan jiwa setelahnya. [SEP] pundi-pundi dari kain (tempat uang) [SEP] bursa [SEP] dana (uang yang disediakan untuk suatu maksud) [SEP] kota [SEP] tempat beribadat (bersembahyang) umat Hindu [SEP] istana	pura	0
tirta empul merupakan salah satu pura dengan tempat "pengelukatan" (pembersihan diri / purification bath) terbaik dan favorit kami di bali. penyucian diri melalui mandi di bawah pancuran kemudian melakukan persembahyangan di pura memberikan ketenangan jiwa setelahnya. [SEP] pundi-pundi dari kain (tempat uang) [SEP] bursa [SEP] dana (uang yang disediakan untuk suatu maksud) [SEP] kota [SEP] tempat beribadat (bersembahyang) umat Hindu [SEP] istana	pura	1
kami baru-baru ini ke bali, dan menemukan bahwa ini adalah puncak dari perjalanan. akan sangat merekomendasikan tingkattertinggi menyelusur merupakan terbaik di sana serta dapat memberikan mengetawai untuk keluarga. ada perosotan untuk segala usia dan sungai yang besar bagi orang tua untuk bersantai. [SEP] menggelincir [SEP] tumbuh merata dengan tanah tanpa membentuk perakaran pada buku-bukunya (tentang tumbuhan)	menyelusur	1
kami baru-baru ini ke bali, dan menemukan bahwa ini adalah puncak dari perjalanan. akan sangat merekomendasikan tingkattertinggi menyelusur merupakan terbaik di sana serta dapat memberikan mengetawai untuk keluarga. ada perosotan untuk segala usia dan sungai yang besar bagi orang tua untuk bersantai. [SEP] tempat untuk merosot	perosotan	0
kami baru-baru ini ke bali, dan menemukan bahwa ini adalah puncak dari perjalanan. akan sangat merekomendasikan tingkattertinggi menyelusur merupakan terbaik di sana serta dapat memberikan mengetawai untuk keluarga. ada perosotan untuk segala usia dan sungai yang besar bagi orang tua untuk bersantai. [SEP] aliran air yang besar (biasanya buatan alam)	sungai	0
bagi tourer harus datang nih. salah satu destinasi yang sangat indah di bali. selain pemanadangannya yang sangat indah anda juga bisa menikmati hidangan yang terdapat di restoran sekitaran sini. [SEP] tempat tujuan	destinasi	1
bagi tourer harus datang nih. salah satu destinasi yang sangat indah di bali. selain pemanadangannya yang sangat indah anda juga bisa menikmati hidangan yang terdapat di restoran sekitaran sini. [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
bagi tourer harus datang nih. salah satu destinasi yang sangat indah di bali. selain pemanadangannya yang sangat indah anda juga bisa menikmati hidangan yang terdapat di restoran sekitaran sini. [SEP] sesuatu yang dihidangkan (makanan, minuman, dan sebagainya) [SEP] sesuatu yang diperlihatkan (diperdengarkan dan sebagainya)	hidangan	1
bagi tourer harus datang nih. salah satu destinasi yang sangat indah di bali. selain pemanadangannya yang sangat indah anda juga bisa menikmati hidangan yang terdapat di restoran sekitaran sini. [SEP] rumah makan	restoran	0
tempat  ini sangat  cantik sekali.. dengan memberikan  pemandangan  yang indah dan menyejukan mata...dan sangat  luas.. nyaman.. [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
tempat  ini sangat  cantik sekali.. dengan memberikan  pemandangan  yang indah dan menyejukan mata...dan sangat  luas.. nyaman.. [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
monkey forest merupakan tempat yang indah untuk dikunjungi! ada banyak keindahan alam di mana-mana dan banyak monyet! ! saya sedikit takut dengan monyet jadi saya tidak membeli pisang untuk mereka. saya melihat banyak orang makan mereka. orang yang meminta saya untuk mengambil gambar dengan dia dan dia mulai berjalan menuruni tangga monyet mendesis, dan menerjang ke arah dia! itu cukup untuk saya! ! kami melihat banyak monyet dan bayi juga! ini adalah tempat yang bagus untuk mengunjungi, hanya akan menyadari apa yang terjadi di sekitar anda! ! [SEP] tanah luas yang ditumbuhi pohon-pohon (biasanya tidak dipelihara orang) [SEP] tumbuhan yang tumbuh di atas tanah yang luas (biasanya di wilayah pegunungan) [SEP] yang tidak dipelihara orang	hutan	1
monkey forest merupakan tempat yang indah untuk dikunjungi! ada banyak keindahan alam di mana-mana dan banyak monyet! ! saya sedikit takut dengan monyet jadi saya tidak membeli pisang untuk mereka. saya melihat banyak orang makan mereka. orang yang meminta saya untuk mengambil gambar dengan dia dan dia mulai berjalan menuruni tangga monyet mendesis, dan menerjang ke arah dia! itu cukup untuk saya! ! kami melihat banyak monyet dan bayi juga! ini adalah tempat yang bagus untuk mengunjungi, hanya akan menyadari apa yang terjadi di sekitar anda! ! [SEP] primata yang memiliki ekor, ukuran lengan sama atau lebih pendek daripada ukuran kaki, berjalan dengan menggunakan kedua lengan dan kakinya	monyet	-1
monkey forest merupakan tempat yang indah untuk dikunjungi! ada banyak keindahan alam di mana-mana dan banyak monyet! ! saya sedikit takut dengan monyet jadi saya tidak membeli pisang untuk mereka. saya melihat banyak orang makan mereka. orang yang meminta saya untuk mengambil gambar dengan dia dan dia mulai berjalan menuruni tangga monyet mendesis, dan menerjang ke arah dia! itu cukup untuk saya! ! kami melihat banyak monyet dan bayi juga! ini adalah tempat yang bagus untuk mengunjungi, hanya akan menyadari apa yang terjadi di sekitar anda! ! [SEP] primata yang memiliki ekor, ukuran lengan sama atau lebih pendek daripada ukuran kaki, berjalan dengan menggunakan kedua lengan dan kakinya	monyet	-1
aku bisa di sini dalam detak jantung. suka pantai. tempat favorit saya adalah resor di pantai  restoran yang sangat baik. banyak hal yang bisa dilakukan. [SEP] daerah kecil [SEP] daerah kuasa [SEP] lingkungan kerja [SEP] sanggraloka	resor	1
aku bisa di sini dalam detak jantung. suka pantai. tempat favorit saya adalah resor di pantai  restoran yang sangat baik. banyak hal yang bisa dilakukan. [SEP] rumah makan	restoran	1
apa pengalaman yang keren! panduan kami membuat kami aman di sepanjang waktu dan menunjukkan kepada kita dengan cara yang benar untuk bertindak dalam jumlah besar. itu adalah pengalaman yang luar biasa indah, dan saya akan melakukannya lagi dan lagi! [SEP] penunjuk jalan [SEP] (buku) petunjuk [SEP] wisaya	panduan	1
apa pengalaman yang keren! panduan kami membuat kami aman di sepanjang waktu dan menunjukkan kepada kita dengan cara yang benar untuk bertindak dalam jumlah besar. itu adalah pengalaman yang luar biasa indah, dan saya akan melakukannya lagi dan lagi! [SEP] yang pernah dialami (dirasai, dijalani, ditanggung, dan sebagainya)	pengalaman	1
aku baik-baik dengan hewan di hutan  tetapi tidak tempat yang luar biasa untuk mengunjungi setelah semua, dapat memperlakukannya sebagai jenis aktivitas yang berbeda untuk melakukan/tempat untuk melihat jika salah satu telah pergi ke terlalu banyak atau terlalu banyak pantai untuk berselancar/berjemur. mungkin aku tidak menemukan yang mengesankan sebagai 'cos juga kami terkejut oleh satu monyet memegang kakinya dari belakang saat kami terlalu fokus pada waktu dan dia menjerit swafoto di samping saya, tapi aku tidak bisa untuk menenangkan dia cukup lama karena aku terlalu terpana dengan teriakan, lalu dari cos ini memberi bersabung... [SEP] tanah luas yang ditumbuhi pohon-pohon (biasanya tidak dipelihara orang) [SEP] tumbuhan yang tumbuh di atas tanah yang luas (biasanya di wilayah pegunungan) [SEP] yang tidak dipelihara orang	hutan	1
aku baik-baik dengan hewan di hutan  tetapi tidak tempat yang luar biasa untuk mengunjungi setelah semua, dapat memperlakukannya sebagai jenis aktivitas yang berbeda untuk melakukan/tempat untuk melihat jika salah satu telah pergi ke terlalu banyak atau terlalu banyak pantai untuk berselancar/berjemur. mungkin aku tidak menemukan yang mengesankan sebagai 'cos juga kami terkejut oleh satu monyet memegang kakinya dari belakang saat kami terlalu fokus pada waktu dan dia menjerit swafoto di samping saya, tapi aku tidak bisa untuk menenangkan dia cukup lama karena aku terlalu terpana dengan teriakan, lalu dari cos ini memberi bersabung... [SEP] tepi laut [SEP] perbatasan daratan dengan laut atau massa air yang lain dan bagian yang dapat pengaruh dari air tersebut [SEP] daerah pasang surut di pantai antara pasang tertinggi dan surut terendah [SEP] landai	pantai	0
aku baik-baik dengan hewan di hutan  tetapi tidak tempat yang luar biasa untuk mengunjungi setelah semua, dapat memperlakukannya sebagai jenis aktivitas yang berbeda untuk melakukan/tempat untuk melihat jika salah satu telah pergi ke terlalu banyak atau terlalu banyak pantai untuk berselancar/berjemur. mungkin aku tidak menemukan yang mengesankan sebagai 'cos juga kami terkejut oleh satu monyet memegang kakinya dari belakang saat kami terlalu fokus pada waktu dan dia menjerit swafoto di samping saya, tapi aku tidak bisa untuk menenangkan dia cukup lama karena aku terlalu terpana dengan teriakan, lalu dari cos ini memberi bersabung... [SEP] primata yang memiliki ekor, ukuran lengan sama atau lebih pendek daripada ukuran kaki, berjalan dengan menggunakan kedua lengan dan kakinya	monyet	-1
pura pura merupakan objek wisata salah satu untuk melihat matahari terbenam terbaik. pura ini memiliki tempat parkir dan fasilitas yang lengkap. [SEP] pundi-pundi dari kain (tempat uang) [SEP] bursa [SEP] dana (uang yang disediakan untuk suatu maksud) [SEP] kota [SEP] tempat beribadat (bersembahyang) umat Hindu [SEP] istana	pura	1
pura pura merupakan objek wisata salah satu untuk melihat matahari terbenam terbaik. pura ini memiliki tempat parkir dan fasilitas yang lengkap. [SEP] matahari masuk	matahari terbenam	1
pura pura merupakan objek wisata salah satu untuk melihat matahari terbenam terbaik. pura ini memiliki tempat parkir dan fasilitas yang lengkap. [SEP] tempat atau bangunan yang disediakan sebagai perparkiran	tempat parkir	1
